id,purchase_date,purchase_device,spent,gender,country,join_device,join_date,group
1037141,27/01/2023,A,105.19,F,FRA,A,27/01/2023,B
1012037,28/01/2023,I,105.09,M,USA,I,28/01/2023,B
1011998,28/01/2023,A,105.03,M,CAN,A,28/01/2023,B
1012178,25/01/2023,I,104.85,F,MEX,I,25/01/2023,B
1027240,26/01/2023,A,104.73,M,CAN,A,26/01/2023,B
1035953,25/01/2023,I,104.7,F,FRA,I,25/01/2023,B
1020804,25/01/2023,I,104.6,M,USA,I,25/01/2023,A
1037215,31/01/2023,I,104.4403026,F,DEU,I,30/01/2023,A
1007297,30/01/2023,I,104.43,O,MEX,I,29/01/2023,A
1016124,31/01/2023,A,104.24,F,ESP,A,28/01/2023,B
1016200,04/02/2023,I,104.05,F,USA,I,04/02/2023,A
1014323,30/01/2023,A,103.44,F,USA,A,30/01/2023,A
1027602,02/02/2023,I,103.23,F,GBR,I,27/01/2023,B
1022166,27/01/2023,A,103.08,O,BRA,A,27/01/2023,B
1022253,25/01/2023,I,103.07,M,BRA,I,25/01/2023,A
1031240,30/01/2023,A,103.06,F,DEU,A,28/01/2023,A
1013084,25/01/2023,I,102.98,Missing,TUR,I,25/01/2023,B
1045885,27/01/2023,I,102.81,M,TUR,I,27/01/2023,A
1022374,04/02/2023,I,102.79,F,USA,I,31/01/2023,A
1009065,26/01/2023,A,102.57,F,DEU,A,26/01/2023,A
1003395,29/01/2023,I,102.44,F,ESP,I,25/01/2023,A
1045726,28/01/2023,A,102.38,F,CAN,A,28/01/2023,A
1021165,25/01/2023,I,102.04,F,TUR,I,25/01/2023,B
1017725,28/01/2023,A,101.85,M,GBR,A,28/01/2023,B
1019834,30/01/2023,A,101.83,M,GBR,A,27/01/2023,B
1020593,25/01/2023,A,101.78,F,BRA,A,25/01/2023,A
1001137,27/01/2023,I,101.75,M,USA,I,27/01/2023,B
1009476,26/01/2023,I,101.56,F,USA,I,26/01/2023,A
1015294,26/01/2023,I,101.47,M,TUR,I,26/01/2023,A
1007778,31/01/2023,I,101.27,M,GBR,I,26/01/2023,B
1024704,28/01/2023,I,101.16,M,TUR,I,28/01/2023,B
1009672,26/01/2023,A,101.1,M,MEX,A,26/01/2023,B
1003174,28/01/2023,I,100.82,F,MEX,I,28/01/2023,A
1042306,30/01/2023,I,100.8,F,USA,I,30/01/2023,A
1000123,26/01/2023,I,100.74,Missing,DEU,I,26/01/2023,B
1047459,02/02/2023,I,100.72,F,ESP,I,28/01/2023,B
1006127,25/01/2023,I,100.34,F,USA,I,25/01/2023,B
1019649,03/02/2023,I,100.3,M,BRA,I,03/02/2023,A
1013416,26/01/2023,I,100.17,F,BRA,I,26/01/2023,A
1016374,25/01/2023,I,99.88,F,BRA,I,25/01/2023,A
1013686,26/01/2023,I,99.87,M,CAN,I,26/01/2023,B
1028578,30/01/2023,A,99.46693182,F,Missing,A,28/01/2023,A
1007625,02/02/2023,I,99.44,F,USA,I,02/02/2023,A
1008546,25/01/2023,I,99.41,F,USA,I,25/01/2023,B
1042285,05/02/2023,I,99.28,O,MEX,I,05/02/2023,B
1044459,29/01/2023,A,99.26,F,USA,A,29/01/2023,A
1047241,25/01/2023,A,99.13,F,USA,A,25/01/2023,A
1007038,03/02/2023,A,99.02,F,ESP,A,31/01/2023,B
1032608,26/01/2023,A,98.87,F,USA,A,26/01/2023,A
1047196,01/02/2023,I,98.66,Missing,DEU,I,01/02/2023,A
1022788,25/01/2023,A,98.46,M,USA,A,25/01/2023,A
1018689,31/01/2023,I,98.44,M,MEX,I,31/01/2023,B
1011169,06/02/2023,I,98.37,M,BRA,I,06/02/2023,B
1033706,01/02/2023,I,98.17,M,GBR,I,01/02/2023,A
1043855,26/01/2023,I,98.13,F,USA,I,26/01/2023,A
1034257,06/02/2023,A,97.92,M,TUR,A,06/02/2023,B
1043573,26/01/2023,A,97.69,F,TUR,A,26/01/2023,B
1040335,31/01/2023,I,97.67,M,MEX,I,31/01/2023,A
1044777,30/01/2023,A,97.66,F,ESP,A,26/01/2023,A
1047512,25/01/2023,A,97.59,M,USA,A,25/01/2023,A
1011123,02/02/2023,I,97.58,M,MEX,I,02/02/2023,B
1047163,29/01/2023,I,97.57,F,USA,I,29/01/2023,A
1039797,26/01/2023,A,97.49,F,GBR,A,26/01/2023,B
1012338,06/02/2023,I,97.48,Missing,USA,I,05/02/2023,A
1042915,26/01/2023,I,97.38,Missing,USA,I,26/01/2023,B
1030647,25/01/2023,A,97.33,F,USA,A,25/01/2023,B
1026739,31/01/2023,I,97.32,Missing,USA,I,31/01/2023,B
1011478,25/01/2023,A,97.23,F,BRA,A,25/01/2023,A
1036624,04/02/2023,A,96.96,F,USA,A,02/02/2023,A
1009333,03/02/2023,I,96.79,M,MEX,I,31/01/2023,A
1007403,26/01/2023,A,96.62,M,USA,A,25/01/2023,B
1001855,25/01/2023,A,96.6,Missing,USA,A,25/01/2023,A
1035289,03/02/2023,A,96.56,F,FRA,A,03/02/2023,B
1016063,03/02/2023,I,96.46,F,GBR,I,03/02/2023,B
1042359,29/01/2023,I,96.44,F,MEX,I,29/01/2023,A
1020891,30/01/2023,Missing,96.4,M,USA,Missing,27/01/2023,B
1039274,27/01/2023,A,96.09,F,TUR,A,25/01/2023,B
1049315,25/01/2023,A,96.08,F,BRA,A,25/01/2023,B
1031692,27/01/2023,I,96,F,FRA,I,25/01/2023,A
1044458,25/01/2023,A,95.93,F,USA,A,25/01/2023,B
1026007,01/02/2023,I,95.88,F,ESP,I,28/01/2023,A
1038929,02/02/2023,I,95.84,M,TUR,I,02/02/2023,B
1021915,04/02/2023,I,95.7,Missing,MEX,I,04/02/2023,B
1011070,26/01/2023,A,95.67,M,USA,A,26/01/2023,A
1046778,27/01/2023,I,95.62,F,USA,I,26/01/2023,A
1007688,27/01/2023,I,95.57,F,USA,I,27/01/2023,A
1039936,25/01/2023,A,95.47,M,USA,A,25/01/2023,B
1044533,27/01/2023,I,95.41,F,USA,I,27/01/2023,A
1024162,30/01/2023,I,95.39,F,USA,I,30/01/2023,B
1037910,26/01/2023,I,95.12,F,TUR,I,26/01/2023,A
1035682,29/01/2023,A,95.11,M,USA,A,29/01/2023,A
1047127,26/01/2023,I,95.05,F,GBR,I,26/01/2023,A
1012662,28/01/2023,I,95.02,F,BRA,I,28/01/2023,B
1004241,26/01/2023,A,95.01,M,DEU,A,26/01/2023,A
1022103,02/02/2023,I,94.9,F,FRA,I,30/01/2023,A
1036756,27/01/2023,I,94.8,M,Missing,I,27/01/2023,B
1017718,27/01/2023,I,94.41,F,Missing,I,26/01/2023,B
1045978,25/01/2023,I,94.39,M,CAN,I,25/01/2023,B
1028576,26/01/2023,A,94.36,F,FRA,A,26/01/2023,A
1040522,31/01/2023,A,94.36,F,BRA,A,31/01/2023,A
1016359,25/01/2023,I,94.34,M,USA,I,25/01/2023,A
1037261,29/01/2023,I,94.34,M,USA,I,25/01/2023,B
1021929,27/01/2023,I,94.16,F,TUR,I,27/01/2023,B
1040687,27/01/2023,A,94.11,F,CAN,A,27/01/2023,A
1047003,03/02/2023,A,94.07,F,USA,A,03/02/2023,B
1038380,26/01/2023,I,94.05,Missing,USA,I,26/01/2023,A
1020394,01/02/2023,I,94.03,Missing,USA,I,01/02/2023,A
1003914,25/01/2023,I,93.94,F,ESP,I,25/01/2023,B
1032083,25/01/2023,I,93.91,M,USA,I,25/01/2023,A
1028134,26/01/2023,A,93.89,M,USA,A,26/01/2023,B
1036427,25/01/2023,I,93.88,F,USA,I,25/01/2023,B
1027368,29/01/2023,A,93.83,F,BRA,A,29/01/2023,B
1044844,30/01/2023,I,93.78,F,MEX,I,25/01/2023,B
1048808,25/01/2023,A,93.44,O,USA,A,25/01/2023,B
1026358,29/01/2023,I,93.4,Missing,USA,I,29/01/2023,A
1045456,25/01/2023,I,93.16,M,DEU,I,25/01/2023,B
1027116,03/02/2023,I,93.03,Missing,USA,I,03/02/2023,B
1020183,25/01/2023,A,92.98,F,BRA,A,25/01/2023,A
1030735,26/01/2023,A,92.85,F,BRA,A,26/01/2023,B
1045900,28/01/2023,A,92.77,O,GBR,A,28/01/2023,B
1002873,06/02/2023,I,92.72,F,DEU,I,01/02/2023,B
1031188,06/02/2023,A,92.72,F,TUR,A,06/02/2023,A
1042697,26/01/2023,I,92.64,F,BRA,I,26/01/2023,B
1019343,26/01/2023,A,92.4,F,FRA,A,26/01/2023,A
1040840,05/02/2023,I,92.38,Missing,TUR,I,05/02/2023,B
1014920,25/01/2023,I,92.32,F,FRA,I,25/01/2023,A
1046912,01/02/2023,A,92.29,F,DEU,A,01/02/2023,A
1049698,28/01/2023,I,92.19,Missing,DEU,I,28/01/2023,B
1004362,28/01/2023,A,92.13,M,USA,A,28/01/2023,A
1044176,04/02/2023,A,92.1,F,CAN,A,04/02/2023,A
1029937,25/01/2023,I,92.09,F,USA,I,25/01/2023,B
1018884,27/01/2023,I,91.96,F,MEX,I,27/01/2023,B
1016839,31/01/2023,I,91.93,M,FRA,I,25/01/2023,A
1008965,31/01/2023,I,91.83,Missing,USA,I,31/01/2023,B
1009420,31/01/2023,A,91.77,Missing,BRA,A,28/01/2023,A
1015397,05/02/2023,I,91.7278476,Missing,ESP,I,30/01/2023,B
1026786,29/01/2023,A,91.66,F,USA,A,25/01/2023,A
1033474,01/02/2023,A,91.66,M,BRA,A,01/02/2023,B
1010915,26/01/2023,I,91.49,F,FRA,I,26/01/2023,B
1011497,30/01/2023,A,91.35,M,USA,A,30/01/2023,A
1007552,06/02/2023,A,91.24,Missing,USA,A,06/02/2023,B
1003168,29/01/2023,I,91.16,F,USA,I,29/01/2023,B
1025081,03/02/2023,I,91.16,Missing,TUR,I,31/01/2023,A
1037243,27/01/2023,A,91.16,F,BRA,A,27/01/2023,B
1011478,26/01/2023,A,91.14269691,F,BRA,A,25/01/2023,A
1030359,25/01/2023,I,91.09,Missing,TUR,I,25/01/2023,B
1036867,28/01/2023,A,90.99,M,BRA,A,25/01/2023,B
1041988,31/01/2023,I,90.88,Missing,ESP,I,30/01/2023,A
1038733,01/02/2023,A,90.78,F,MEX,A,01/02/2023,B
1023134,30/01/2023,A,90.69,F,TUR,A,30/01/2023,B
1037144,27/01/2023,A,90.63,F,ESP,A,27/01/2023,A
1041838,02/02/2023,I,90.56,F,BRA,I,02/02/2023,A
1020563,25/01/2023,I,90.47,F,MEX,I,25/01/2023,A
1040512,31/01/2023,I,90.4,M,USA,I,31/01/2023,B
1045027,25/01/2023,A,90.4,F,USA,A,25/01/2023,A
1028061,30/01/2023,I,90.0853139,Missing,USA,I,27/01/2023,A
1025481,26/01/2023,A,90.06,F,USA,A,26/01/2023,B
1043043,28/01/2023,A,89.92,F,DEU,A,28/01/2023,A
1026574,31/01/2023,A,89.7,F,USA,A,25/01/2023,A
1000523,04/02/2023,A,89.64,F,BRA,A,04/02/2023,A
1005960,30/01/2023,I,89.59,F,BRA,I,30/01/2023,A
1009447,28/01/2023,A,89.59,F,BRA,A,28/01/2023,A
1038528,30/01/2023,A,89.39,F,CAN,A,30/01/2023,B
1008724,25/01/2023,A,89.31,M,USA,A,25/01/2023,A
1042470,02/02/2023,I,89.25,M,CAN,I,02/02/2023,B
1042423,28/01/2023,A,89.24,F,MEX,A,28/01/2023,B
1013330,29/01/2023,A,89.12,Missing,MEX,A,29/01/2023,B
1043070,25/01/2023,A,89.09,M,FRA,A,25/01/2023,A
1047780,25/01/2023,A,89.07,F,TUR,A,25/01/2023,A
1036693,25/01/2023,A,88.96,F,USA,A,25/01/2023,B
1009242,30/01/2023,I,88.94,F,ESP,I,30/01/2023,B
1002664,03/02/2023,I,88.79,F,USA,I,30/01/2023,A
1031637,31/01/2023,I,88.75,F,USA,I,31/01/2023,A
1014039,26/01/2023,A,88.66,F,USA,A,25/01/2023,B
1036615,30/01/2023,I,88.61,M,USA,I,29/01/2023,A
1008807,31/01/2023,I,88.6,F,BRA,I,27/01/2023,A
1032249,28/01/2023,I,88.5,M,Missing,I,28/01/2023,A
1022986,04/02/2023,I,88.4,Missing,USA,I,30/01/2023,A
1018479,27/01/2023,I,88.38,F,USA,I,25/01/2023,A
1036379,26/01/2023,A,88.32,F,AUS,A,26/01/2023,A
1026041,25/01/2023,A,88.26,F,USA,A,25/01/2023,A
1045210,05/02/2023,A,87.92,Missing,USA,A,05/02/2023,B
1028348,28/01/2023,A,87.9,F,BRA,A,28/01/2023,B
1041762,27/01/2023,A,87.89,F,CAN,A,27/01/2023,B
1006140,06/02/2023,A,87.7,F,CAN,A,05/02/2023,A
1015175,28/01/2023,A,87.68,F,USA,A,28/01/2023,A
1020350,27/01/2023,A,87.43,F,USA,A,25/01/2023,A
1033487,26/01/2023,I,87.36,F,BRA,I,26/01/2023,B
1038848,29/01/2023,A,87.34,O,USA,A,29/01/2023,A
1039136,26/01/2023,I,87.11,Missing,MEX,I,26/01/2023,A
1026421,04/02/2023,I,87.07,M,TUR,I,02/02/2023,A
1024588,06/02/2023,I,87,F,BRA,I,06/02/2023,B
1021197,28/01/2023,I,86.92,F,MEX,I,28/01/2023,B
1046638,03/02/2023,A,86.9,F,GBR,A,03/02/2023,B
1012822,25/01/2023,I,86.88,F,USA,I,25/01/2023,B
1018723,25/01/2023,I,86.8,F,USA,I,25/01/2023,A
1003174,30/01/2023,I,86.70122871,F,MEX,I,28/01/2023,A
1042884,25/01/2023,I,86.65,F,USA,I,25/01/2023,A
1035067,26/01/2023,A,86.64,Missing,MEX,A,26/01/2023,B
1047771,26/01/2023,A,86.6,M,USA,A,26/01/2023,A
1012016,06/02/2023,A,86.58,F,ESP,A,06/02/2023,B
1031928,26/01/2023,I,86.56,M,MEX,I,26/01/2023,A
1018309,26/01/2023,I,86.38,F,TUR,I,26/01/2023,B
1009599,25/01/2023,I,86.33,F,BRA,I,25/01/2023,B
1022747,26/01/2023,A,86.27,F,DEU,A,26/01/2023,B
1007674,28/01/2023,A,86.18,F,USA,A,28/01/2023,B
1031387,29/01/2023,I,86.11,F,CAN,I,29/01/2023,A
1028489,25/01/2023,I,85.98,F,BRA,I,25/01/2023,B
1040570,27/01/2023,A,85.94,M,USA,A,27/01/2023,B
1049973,31/01/2023,A,85.93,F,MEX,A,27/01/2023,B
1040660,26/01/2023,A,85.88,M,USA,A,26/01/2023,A
1026817,31/01/2023,A,85.85,F,USA,A,30/01/2023,A
1043533,29/01/2023,I,85.71,M,AUS,I,26/01/2023,B
1013853,29/01/2023,I,85.57,F,USA,I,29/01/2023,A
1024109,27/01/2023,I,85.57,M,BRA,I,27/01/2023,B
1022831,26/01/2023,I,85.55,Missing,USA,I,26/01/2023,A
1003697,25/01/2023,I,85.52,Missing,BRA,I,25/01/2023,A
1007351,03/02/2023,I,85.45,O,BRA,I,03/02/2023,B
1015053,06/02/2023,I,85.33,M,AUS,I,03/02/2023,A
1005312,27/01/2023,A,85.32,F,CAN,A,27/01/2023,B
1038490,28/01/2023,A,85.13,F,BRA,A,25/01/2023,A
1007136,25/01/2023,A,85.12,F,USA,A,25/01/2023,A
1019707,31/01/2023,A,85.05,F,MEX,A,31/01/2023,B
1018562,01/02/2023,I,84.97,F,MEX,I,01/02/2023,B
1033604,25/01/2023,A,84.91,M,USA,A,25/01/2023,A
1008075,25/01/2023,I,84.71,F,GBR,I,25/01/2023,A
1016952,25/01/2023,A,84.65,M,TUR,A,25/01/2023,A
1021706,26/01/2023,A,84.55,F,TUR,A,26/01/2023,B
1039606,29/01/2023,A,84.54,M,TUR,A,29/01/2023,B
1001090,27/01/2023,I,84.51,F,USA,I,25/01/2023,A
1028315,29/01/2023,I,84.46,M,USA,I,26/01/2023,B
1040677,25/01/2023,I,84.44,F,USA,I,25/01/2023,A
1010259,26/01/2023,I,84.43,F,DEU,I,26/01/2023,A
1019755,31/01/2023,A,84.37,F,BRA,A,31/01/2023,B
1012339,05/02/2023,I,84.25,F,TUR,I,05/02/2023,A
1003616,26/01/2023,A,84.2,F,DEU,A,26/01/2023,B
1027181,30/01/2023,I,84.19,F,USA,I,25/01/2023,A
1046463,26/01/2023,I,84.14,M,USA,I,26/01/2023,A
1038905,31/01/2023,A,84.0825011,F,FRA,A,26/01/2023,A
1033857,25/01/2023,I,84.03,M,MEX,I,25/01/2023,B
1003766,28/01/2023,I,83.97,M,USA,I,28/01/2023,A
1033831,25/01/2023,A,83.88,F,USA,A,25/01/2023,B
1040319,29/01/2023,A,83.85,Missing,TUR,A,29/01/2023,A
1027570,29/01/2023,A,83.8,Missing,USA,A,29/01/2023,A
1048373,25/01/2023,A,83.52,Missing,USA,A,25/01/2023,A
1015758,25/01/2023,I,83.43,Missing,MEX,I,25/01/2023,A
1018396,25/01/2023,A,83.38,F,AUS,A,25/01/2023,A
1001685,29/01/2023,A,83.37,M,FRA,A,26/01/2023,B
1015481,31/01/2023,A,83.25,F,MEX,A,29/01/2023,B
1022039,29/01/2023,A,83.2,Missing,ESP,A,29/01/2023,A
1039175,27/01/2023,A,83.08,F,BRA,A,27/01/2023,B
1021115,02/02/2023,I,83.06154532,F,TUR,I,28/01/2023,B
1016821,06/02/2023,I,82.93,Missing,TUR,I,06/02/2023,A
1032065,25/01/2023,A,82.91,F,USA,A,25/01/2023,A
1026003,27/01/2023,I,82.82,F,ESP,I,27/01/2023,A
1036788,03/02/2023,I,82.73,F,USA,I,03/02/2023,B
1021366,03/02/2023,I,82.6,F,ESP,I,03/02/2023,B
1043648,25/01/2023,I,82.57,F,MEX,I,25/01/2023,A
1012350,26/01/2023,I,82.37,M,AUS,I,26/01/2023,A
1020236,25/01/2023,I,82.23,M,ESP,I,25/01/2023,B
1043491,02/02/2023,I,82.21,F,USA,I,01/02/2023,A
1041356,04/02/2023,I,82.01,Missing,BRA,I,30/01/2023,A
1006261,06/02/2023,A,81.83,O,TUR,A,06/02/2023,B
1037680,04/02/2023,A,81.77,F,DEU,A,04/02/2023,B
1007930,03/02/2023,A,81.66,M,USA,A,03/02/2023,B
1031544,26/01/2023,A,80.88,F,BRA,A,26/01/2023,A
1033328,25/01/2023,I,80.88,F,USA,I,25/01/2023,A
1037863,25/01/2023,I,80.82,Missing,MEX,I,25/01/2023,B
1033892,01/02/2023,A,80.73,O,USA,A,29/01/2023,A
1020082,31/01/2023,A,80.62,M,Missing,A,26/01/2023,B
1024291,31/01/2023,A,80.62,F,CAN,A,29/01/2023,B
1007838,29/01/2023,A,80.61,F,MEX,A,25/01/2023,A
1008419,03/02/2023,I,80.57,F,DEU,I,03/02/2023,B
1019989,29/01/2023,I,80.56,M,BRA,I,29/01/2023,B
1032065,29/01/2023,A,80.40722837,F,USA,A,25/01/2023,A
1045489,30/01/2023,I,80.4,M,BRA,I,30/01/2023,B
1030499,25/01/2023,A,80.37,Missing,BRA,A,25/01/2023,B
1037215,30/01/2023,I,80.31,F,DEU,I,30/01/2023,A
1003930,28/01/2023,A,80.17,F,USA,A,28/01/2023,A
1046900,30/01/2023,A,80.14,F,TUR,A,30/01/2023,A
1001541,28/01/2023,A,79.98,M,USA,A,28/01/2023,B
1023599,06/02/2023,I,79.97,F,USA,I,06/02/2023,A
1026097,06/02/2023,A,79.91,F,BRA,A,06/02/2023,B
1003153,26/01/2023,A,79.76,M,USA,A,26/01/2023,B
1017544,06/02/2023,I,79.39,F,USA,I,04/02/2023,A
1041529,26/01/2023,A,79.36,M,USA,A,26/01/2023,B
1028032,04/02/2023,A,79.33,M,USA,A,02/02/2023,A
1022491,27/01/2023,I,79.29,M,BRA,I,27/01/2023,A
1004101,27/01/2023,A,79.23,O,USA,A,27/01/2023,A
1045345,26/01/2023,A,78.9,M,USA,A,26/01/2023,A
1018799,26/01/2023,I,78.86,Missing,BRA,I,26/01/2023,B
1041500,25/01/2023,I,78.86,F,CAN,I,25/01/2023,A
1002814,31/01/2023,I,78.81,F,USA,I,31/01/2023,B
1000908,26/01/2023,I,78.7,F,GBR,I,26/01/2023,B
1030334,28/01/2023,I,78.6,M,USA,I,25/01/2023,A
1016120,30/01/2023,I,78.56,M,BRA,I,30/01/2023,B
1008817,05/02/2023,I,78.42,F,USA,I,05/02/2023,B
1046359,25/01/2023,I,78.41,Missing,BRA,I,25/01/2023,A
1014807,25/01/2023,I,78.18,F,USA,I,25/01/2023,B
1045960,04/02/2023,I,77.9,F,TUR,I,04/02/2023,A
1046160,05/02/2023,I,77.78,F,TUR,I,05/02/2023,B
1003142,31/01/2023,I,77.71,F,FRA,I,31/01/2023,A
1022775,25/01/2023,I,77.7,M,USA,I,25/01/2023,B
1023334,06/02/2023,A,77.68,F,DEU,A,02/02/2023,A
1038336,25/01/2023,I,77.63,F,MEX,I,25/01/2023,B
1029583,28/01/2023,A,77.62,F,FRA,A,28/01/2023,A
1033470,29/01/2023,A,77.61,Missing,USA,A,29/01/2023,B
1045020,26/01/2023,I,77.61,M,USA,I,25/01/2023,B
1019909,29/01/2023,I,77.52,F,GBR,I,25/01/2023,A
1030934,02/02/2023,I,77.51,M,USA,I,27/01/2023,B
1030291,01/02/2023,I,77.5,M,USA,I,01/02/2023,B
1004755,04/02/2023,I,77.39,F,DEU,I,04/02/2023,A
1031608,31/01/2023,A,77.28,M,USA,A,31/01/2023,B
1021860,25/01/2023,I,77.27,M,BRA,I,25/01/2023,A
1004284,28/01/2023,I,77.25,Missing,USA,I,28/01/2023,B
1008229,27/01/2023,A,77.06,F,USA,A,26/01/2023,A
1037502,29/01/2023,A,76.99,F,TUR,A,29/01/2023,A
1032138,01/02/2023,A,76.98,M,BRA,A,01/02/2023,A
1001591,26/01/2023,A,76.73,F,USA,A,26/01/2023,A
1025477,30/01/2023,I,76.66,F,USA,I,30/01/2023,B
1015387,30/01/2023,I,76.6,F,BRA,I,28/01/2023,B
1011857,01/02/2023,I,76.33,M,GBR,I,28/01/2023,B
1044036,26/01/2023,I,76.29,F,USA,I,25/01/2023,B
1026371,02/02/2023,I,76.21,M,USA,I,02/02/2023,A
1042262,27/01/2023,I,76.2,M,USA,I,27/01/2023,A
1047169,26/01/2023,A,76.16,M,USA,A,26/01/2023,B
1026258,26/01/2023,A,76.06,M,MEX,A,26/01/2023,A
1026338,03/02/2023,A,76.05,M,DEU,A,30/01/2023,A
1001298,28/01/2023,I,75.93,M,TUR,I,28/01/2023,A
1032165,27/01/2023,I,75.93,F,USA,I,27/01/2023,B
1022698,26/01/2023,A,75.79,Missing,FRA,A,26/01/2023,A
1015329,27/01/2023,I,75.62,M,BRA,I,27/01/2023,A
1030971,25/01/2023,A,75.59,F,GBR,A,25/01/2023,A
1006774,25/01/2023,A,75.51,F,USA,A,25/01/2023,B
1024287,26/01/2023,I,75.5,M,USA,I,25/01/2023,A
1009982,30/01/2023,A,75.44,Missing,TUR,A,30/01/2023,B
1046097,30/01/2023,I,75.37,M,USA,I,30/01/2023,B
1036126,25/01/2023,A,75.31,F,USA,A,25/01/2023,A
1007230,06/02/2023,A,75.19,M,USA,A,06/02/2023,A
1024908,26/01/2023,I,75.19,F,MEX,I,26/01/2023,B
1045082,29/01/2023,I,75.16,F,TUR,I,25/01/2023,B
1004454,03/02/2023,I,75.07,M,MEX,I,03/02/2023,B
1024160,01/02/2023,A,75.02,Missing,DEU,A,01/02/2023,A
1043302,05/02/2023,I,75,F,USA,I,04/02/2023,B
1005162,27/01/2023,A,74.95,F,MEX,A,26/01/2023,B
1022778,25/01/2023,A,74.91,F,Missing,A,25/01/2023,A
1003105,25/01/2023,A,74.87,F,USA,A,25/01/2023,A
1013846,01/02/2023,A,74.87,F,USA,A,27/01/2023,A
1030291,02/02/2023,I,74.84780036,M,USA,I,01/02/2023,B
1026025,27/01/2023,I,74.81,M,USA,I,27/01/2023,A
1013747,03/02/2023,I,74.76,F,USA,I,30/01/2023,B
1035511,28/01/2023,I,74.73,M,USA,I,28/01/2023,A
1001949,25/01/2023,A,74.71,F,BRA,A,25/01/2023,B
1030292,27/01/2023,A,74.65,F,USA,A,27/01/2023,A
1037712,03/02/2023,A,74.61,F,MEX,A,03/02/2023,A
1023109,25/01/2023,I,74.51,F,TUR,I,25/01/2023,B
1007049,25/01/2023,A,74.47,F,Missing,A,25/01/2023,A
1040267,25/01/2023,I,74.24,F,USA,I,25/01/2023,A
1004201,26/01/2023,A,74.15,F,USA,A,26/01/2023,A
1038289,05/02/2023,I,74.07,M,GBR,I,05/02/2023,A
1043746,04/02/2023,I,74.05,F,DEU,I,04/02/2023,A
1004985,27/01/2023,A,73.98,Missing,USA,A,27/01/2023,B
1003221,26/01/2023,I,73.97,M,FRA,I,26/01/2023,B
1049091,25/01/2023,I,73.79,M,ESP,I,25/01/2023,B
1042128,03/02/2023,I,73.63,F,BRA,I,03/02/2023,A
1042039,28/01/2023,I,73.61,F,GBR,I,28/01/2023,A
1044067,26/01/2023,I,73.41,Missing,USA,I,26/01/2023,B
1017711,27/01/2023,I,73.34,M,USA,I,26/01/2023,B
1011593,27/01/2023,I,73.3,F,USA,I,27/01/2023,B
1010867,28/01/2023,A,73.29225115,F,CAN,A,27/01/2023,A
1026581,31/01/2023,A,73.28,F,GBR,A,31/01/2023,B
1035887,30/01/2023,A,73.25,Missing,MEX,A,30/01/2023,A
1027467,06/02/2023,I,73.13,F,MEX,I,06/02/2023,A
1035284,28/01/2023,A,73.05,Missing,USA,A,27/01/2023,B
1037136,28/01/2023,A,72.96,M,USA,A,28/01/2023,A
1030673,25/01/2023,I,72.91,F,MEX,I,25/01/2023,A
1038341,31/01/2023,I,72.89,M,USA,I,31/01/2023,A
1018296,25/01/2023,A,72.84,F,FRA,A,25/01/2023,B
1030470,03/02/2023,I,72.83,M,CAN,I,29/01/2023,A
1041583,02/02/2023,I,72.83,Missing,ESP,I,28/01/2023,B
1009458,25/01/2023,I,72.78,Missing,MEX,I,25/01/2023,B
1018736,29/01/2023,A,72.72,Missing,Missing,A,29/01/2023,A
1023740,30/01/2023,I,72.57,M,BRA,I,26/01/2023,A
1026157,30/01/2023,I,72.44,F,USA,I,30/01/2023,A
1029973,25/01/2023,A,72.43,F,USA,A,25/01/2023,B
1016401,28/01/2023,I,72.42,Missing,USA,I,28/01/2023,A
1011720,06/02/2023,I,72.35,F,TUR,I,06/02/2023,A
1018480,25/01/2023,A,72.32,F,USA,A,25/01/2023,B
1046443,27/01/2023,A,72.32,Missing,TUR,A,27/01/2023,A
1006280,27/01/2023,I,72.31,F,DEU,I,27/01/2023,A
1014717,05/02/2023,I,72.22,Missing,DEU,I,05/02/2023,B
1048538,25/01/2023,I,72.18,F,USA,I,25/01/2023,A
1043953,29/01/2023,I,72.06,F,USA,I,29/01/2023,B
1005100,25/01/2023,I,71.97,F,BRA,I,25/01/2023,B
1041356,02/02/2023,I,71.92094498,Missing,BRA,I,30/01/2023,A
1046167,30/01/2023,I,71.87,F,USA,I,30/01/2023,A
1004743,06/02/2023,A,71.8,F,MEX,A,06/02/2023,B
1044441,02/02/2023,A,71.69,F,USA,A,02/02/2023,A
1040548,28/01/2023,A,71.61,Missing,CAN,A,28/01/2023,B
1002998,25/01/2023,A,71.48,Missing,USA,A,25/01/2023,A
1027930,27/01/2023,I,71.48,Missing,USA,I,27/01/2023,B
1008908,27/01/2023,I,71.38,F,USA,I,27/01/2023,A
1042184,28/01/2023,I,71.32,F,BRA,I,28/01/2023,A
1021764,06/02/2023,I,71.29,M,BRA,I,06/02/2023,B
1028218,25/01/2023,A,71.2,Missing,ESP,A,25/01/2023,B
1027728,29/01/2023,I,71.17,F,AUS,I,26/01/2023,B
1008689,25/01/2023,A,71.05,F,BRA,A,25/01/2023,B
1007536,29/01/2023,I,71.01,M,USA,I,29/01/2023,B
1007467,28/01/2023,A,70.83,M,BRA,A,28/01/2023,B
1030697,28/01/2023,I,70.82,M,BRA,I,28/01/2023,A
1030642,01/02/2023,A,70.8,M,USA,A,01/02/2023,A
